,report_id,date_time,police_beat,street_no,street_dir,street_name,street_type,cross_st_dir,cross_st_name,cross_st_type,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,zip_code
15410,185469,7/17/18 17:06,116,2200, ,DENVER,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,MISDEMEANOR,
15411,185872,7/17/18 17:20,512,3100, ,FRANKLIN,AVENUE, , , ,23152A,VC,DUI ALCOHOL,0,0,,
15412,185718,7/17/18 18:51,623,1300, ,FASHION VALLEY,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,
15413,185470,7/17/18 20:48,441,200,S,40TH,STREET, , , ,21460A,VC,DRIVING TO LEFT OF DOUBLE SOLID LINES,1,0,,
15414,185456,7/17/18 21:29,813,3200, ,UNIVERSITY,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15415,185482,7/17/18 23:30,934,5900, ,VILLAGE CENTER LOOP,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,
15416,185545,7/18/18 0:01,624,2200, ,POLK,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15417,185604,7/18/18 0:01,934,12900, ,EL CAMINO REAL, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15418,185644,7/18/18 0:01,621,7200, ,FULTON,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15419,185461,7/18/18 0:34,124,1200, ,TORREY PINES,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,
15420,185683,7/18/18 1:18,124,5800, ,SOLEDAD MTN,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,
15421,185466,7/18/18 4:15,723,3300, ,DEL SOL,BOULEVARD, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,0,1,,
15422,185502,7/18/18 7:59,832,4300, ,ORANGE,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR,
15423,185531,7/18/18 8:50,528,200,W,ASH,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,
15424,185551,7/18/18 10:00,615,3200, ,CANON,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15425,185494,7/18/18 11:08,124,6600, ,LA JOLLA SCENIC S,DRIVE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,
15426,185504,7/18/18 11:45,831,4200, ,EUCLID,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15427,185489,7/18/18 12:00,813,3500, ,NILE,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,2,0,,
15428,185493,7/18/18 12:20,114,5400, ,CLAIREMONT MESA,BOULEVARD, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,
15429,185707,7/18/18 13:35,313,4500, ,CONVOY,STREET, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,3,0,,
15430,185520,7/18/18 14:09,324,8700, ,NAVAJO,ROAD, , , ,22101D,VC,OBEDIENCE TO OFFICIAL TRAFFIC CONTROL,1,0,,
15431,185609,7/18/18 14:26,325,7700, ,MISSION GORGE,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15432,185487,7/18/18 14:58,514,2200, ,MARKET,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,
15433,185618,7/18/18 15:48,441,3500, ,OCEAN VIEW,BOULEVARD, , , ,21955,VC,CROSSING BETWEEN CONTROLLED INTERSECTIONS,1,0,,
15434,185488,7/18/18 16:03,824,4400, ,MONROE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,
15435,185497,7/18/18 18:15,621,1700, ,BURTON,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,
15436,185654,7/18/18 19:25,315,0, ,CAM DE LA REINA, , ,CAM DEL ESTE, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,
15437,185491,7/18/18 19:30,122,900, ,LORING,STREET, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,
15438,185471,7/18/18 19:48,111,7800, ,LINDA VISTA FRONTAGE,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15439,185993,7/18/18 19:52,322,4600, ,ZION,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR,
15440,185709,7/18/18 20:52,312,9900, ,AERO,DRIVE, , , ,21800(D),VC,STOP FOR INOPERATIVE TRAFFIC CONTROL SIGNALS,1,0,,
15441,185473,7/18/18 21:39,512,100,S,22ND,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15442,185472,7/18/18 22:30,233,13300, ,THUNDERHEAD,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,
15443,185517,7/18/18 23:08,628,3200, ,KETTNER,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,
15444,185591,7/19/18 3:00,436,0,S,MEADOWBROOK,DRIVE, ,SKYLINE,DRIVE,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,
15445,185526,7/19/18 6:24,722,2600, ,ALOSTA,STREET, , , ,22100A,VC,RIGHT TURNS AT INTERSECTIONS,0,0,,
15446,185521,7/19/18 6:57,122,1400, ,GRAHAM,STREET, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,,
15447,187627,7/19/18 8:35,625,4000, ,TAYLOR,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,2,0,,
15448,187863,7/19/18 8:35,625,4000, ,TAYLOR,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,,
15449,185481,7/19/18 8:45,524,600, ,A,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15450,185650,7/19/18 9:17,521,1500, ,MARKET,STREET, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,1,0,,
15451,185704,7/19/18 11:00,114,4500, ,CLAIREMONT MESA,BOULEVARD, , , ,22515A,VC,LEAVE VEHICLE UNATTENDED,0,0,,
15452,185617,7/19/18 12:15,611,3900, ,HANCOCK,STREET, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,,
15453,185483,7/19/18 12:57,931,5800, ,MIRA MESA,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,
15454,185518,7/19/18 13:03,615,3900, ,LIGGETT,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,
15455,185581,7/19/18 13:03,813,3300, ,PALM,STREET, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,,
15456,187413,7/19/18 13:15,524,200, ,C,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,
15457,185712,7/19/18 14:45,832,4100, ,UNIVERSITY,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,
15458,185552,7/19/18 15:11,615,1700, ,ROSECRANS,STREET, , , ,21658A,VC,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,1,0,MISDEMEANOR,
15459,185717,7/19/18 15:15,242,7300, ,CALLE CRISTOBAL, , , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,,
15460,185442,7/19/18 15:40,626,1700, ,HANCOCK,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15461,185565,7/19/18 15:50,527,2400, ,NORTH HARBOR,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,
15462,185547,7/19/18 16:00,115,4000, ,LA JOLLA VILLAGE,DRIVE, , , ,20002(A),VC,HIT AND RUN,0,0,MISDEMEANOR,
15463,185498,7/19/18 16:45,313,7000, ,CLAIREMONT MESA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15464,185514,7/19/18 17:04,243,7400, ,KEARNY VILLA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,
15465,185868,7/19/18 17:09,521,1000, ,K,STREET, , , ,21235(G),VC,OPERATE MOTORIZED SCOOTER UPON A SIDEWALK,1,0,,
15466,185512,7/19/18 17:20,242,9200, ,MIRA MESA,BOULEVARD, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,
15467,185807,7/19/18 17:44,243,8700, ,KEARNY VILLA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15468,185820,7/19/18 17:49,937,0, ,CAM DEL SUR, , ,PASEO DEL SUR, ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,
15469,185597,7/19/18 20:18,628,2500, ,KETTNER,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15470,186186,7/19/18 22:33,522,100,W,HARBOR,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15471,185839,7/20/18 0:01,813,2000, ,CYPRESS,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15472,185851,7/20/18 0:01,813,4100, ,OREGON,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15473,185553,7/20/18 2:35,723,4000, ,PALM,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,MISDEMEANOR,
15474,185642,7/20/18 4:59,712,3700, ,SIPES,LANE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,
15475,185532,7/20/18 5:40,521,300, ,07TH,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15476,185575,7/20/18 7:20,628,3300, ,KETTNER,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,
15477,185627,7/20/18 7:32,122,800, ,TURQUOISE,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,
15478,185555,7/20/18 8:22,446,4800, ,LOGAN,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,
15479,185533,7/20/18 8:23,121,3700, ,MISSION,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15480,18603641,7/20/18 8:30,447,2700, ,ALTADENA,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,
15481,185932,7/20/18 8:53,832,4100, ,UNIVERSITY,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,
15482,185844,7/20/18 10:28,813,3800, ,GRANADA,AVENUE, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,1,0,MISDEMEANOR,
15483,186250,7/20/18 10:50,814,3300, ,ADAMS,AVENUE, , , ,21750,VC,OVERTAKE AND PASS TO LEFT,0,0,MISDEMEANOR,
15484,185592,7/20/18 11:11,115,4500, ,LA JOLLA VILLAGE,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,
15485,185557,7/20/18 11:27,122,4400, ,OLNEY,STREET, , , ,21650,VC,FAILURE TO DRIVE ON RIGHT SIDE OF ROADWAY,2,0,,
15486,185554,7/20/18 11:30,242,8400, ,MENKAR,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15487,186187,7/20/18 12:13,832,4000, ,EL CAJON,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,
15488,185602,7/20/18 14:00,813,2900, ,UNIVERSITY,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15489,185667,7/20/18 14:05,931,6500, ,MIRAMAR,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15490,185728,7/20/18 14:13,621,2900, ,KORINK,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15491,185568,7/20/18 14:15,721,1600, ,PALM,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,2,0,,
15492,185580,7/20/18 14:30,723,3100, ,IRIS,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,,
15493,185590,7/20/18 15:10,623,500, ,HOTEL SOUTH,CIRCLE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,,
15494,185625,7/20/18 15:37,521,600, ,11TH,AVENUE, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,,
15495,185579,7/20/18 16:22,233,9400, ,CARMEL MTN,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,
15496,185672,7/20/18 16:30,121,1000, ,WEST MISSION BAY,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15497,185612,7/20/18 16:42,813,2800, ,EL CAJON,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15498,185558,7/20/18 17:11,112,5200, ,BALBOA,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,,
15499,185585,7/20/18 17:14,615,0, ,AVNDA DE PORTUGAL, , ,ROSECRANS,STREET,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,
15500,185819,7/20/18 17:21,628,1000, ,SUTTER,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15501,185657,7/20/18 17:36,531,600, ,PAN AMERICAN,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15502,185570,7/20/18 18:00,441,500,S,36TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,
15503,185634,7/20/18 18:00,712,800,W,SAN YSIDRO,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15504,185622,7/20/18 18:45,834,3600, ,FAIRMOUNT,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,
15505,185584,7/20/18 19:18,627,3900, ,09TH,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,
15506,185573,7/20/18 20:23,446,300, ,EUCLID,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,,
15507,185594,7/20/18 20:55,124,8100, ,PRESTWICK,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15508,185561,7/20/18 20:59,811,3600, ,EL CAJON,BOULEVARD, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,
15509,185593,7/20/18 21:06,933,2500, ,CARMEL VALLEY,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15510,185611,7/20/18 21:59,611,3200, ,WING,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15511,185566,7/20/18 22:15,327,6200, ,ALVARADO,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,
15512,185724,7/20/18 23:00,614,4800, ,LONG BRANCH,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15513,185556,7/20/18 23:28,521,100, ,14TH,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,
15514,18603726,7/21/18 0:00,517,3000, ,BROADWAY, , , , ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR,
15515,185546,7/21/18 0:30,233,13400, ,SAWTOOTH,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15516,185768,7/21/18 1:55,614,2800, ,SUNSET CLIFFS,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,
15517,185774,7/21/18 2:02,112,4100, ,GENESEE,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,
15518,185862,7/21/18 5:07,832,4200, ,UNIVERSITY,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,
15519,185741,7/21/18 6:12,123,1000, ,FIESTA ISLAND,ROAD, , , ,23103,VC,RECKLESS DRIVING,0,0,MISDEMEANOR,
15520,185530,7/21/18 9:00,524,1100, ,03RD,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,
15521,185663,7/21/18 9:45,122,4400, ,KENDALL,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15522,185541,7/21/18 10:15,724,800, ,DESTY,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15523,185863,7/21/18 10:38,832,4100, ,UNIVERSITY,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,
15524,185848,7/21/18 11:45,611,3300, ,SPORTS ARENA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15525,185560,7/21/18 12:20,321,4400, ,RAINIER,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,
15526,186022,7/21/18 12:35,111,6500, ,BALBOA,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR,
15527,185577,7/21/18 13:00,242,9500, ,MIRA MESA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,
15528,185563,7/21/18 14:05,614,2500, ,SUNSET CLIFFS,BOULEVARD, , , ,21755(A),VC,PASS ON THE RIGHT SAFELY,0,0,,
15529,185832,7/21/18 14:18,613,2300, ,WORDEN,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,
15530,185576,7/21/18 16:06,234,0, ,AVNDA VENUSTO, , ,PASEO LUCIDO, ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,
15531,185623,7/21/18 16:10,821,6400, ,UNIVERSITY,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,,
15532,185559,7/21/18 16:15,123,2300, ,CLAIREMONT,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,
15533,185784,7/21/18 16:50,123,1900, ,WEST MISSION BAY,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,
15534,186137,7/21/18 17:00,311,7800, ,WESTSIDE,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15535,185582,7/21/18 18:00,612,2800, ,LYTTON,STREET, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,
15536,185603,7/21/18 19:40,834,3000, ,40TH,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,
15537,185562,7/21/18 20:55,832,4100, ,UNIVERSITY,AVENUE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,2,0,,
15538,185637,7/21/18 21:00,445,600, ,ESCUELA,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,
15539,185613,7/21/18 22:00,824,4300, ,46TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15540,185536,7/21/18 22:53,521,1100, ,PARK,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,
15541,185534,7/21/18 23:02,528,700,W,HAWTHORN,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,
15542,185535,7/21/18 23:21,524,1300, ,08TH,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,
15543,185694,7/22/18 0:01,935,14500, ,EL CAMINO REAL, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15544,185543,7/22/18 0:27,432,5200, ,NARANJA,STREET, , , ,22515A,VC,LEAVE VEHICLE UNATTENDED,0,0,MISDEMEANOR,
15545,185610,7/22/18 0:35,611,3100, ,MIDWAY,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15546,186024,7/22/18 0:54,115,3400, ,LEBON,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,
15547,185744,7/22/18 1:00,518,1900, ,FERN,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15548,185540,7/22/18 2:35,311,8300, ,NEVA,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,
15549,185589,7/22/18 3:05,627,100, ,ROBINSON,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15550,185753,7/22/18 5:53,714,700,E,SAN YSIDRO,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15551,185931,7/22/18 10:43,825,4600, ,FAIRMOUNT,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,
15552,185855,7/22/18 12:25,832,4200, ,COPELAND,AVENUE, , , ,21453B,VC,AFTER STOPPING YIELD TO PEDESTRIANS,2,0,,
15553,186280,7/22/18 13:30,827,3900, ,54TH,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,
15554,186303,7/22/18 13:34,821,6100, ,UNIVERSITY,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,6,0,,
15555,185643,7/22/18 13:40,621,2100, ,WESTINGHOUSE,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15556,185583,7/22/18 14:36,614,4700, ,VOLTAIRE,STREET, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,6,0,,
15557,185601,7/22/18 14:45,813,4600, ,IDAHO,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15558,185756,7/22/18 15:23,432,5100, ,IMPERIAL,AVENUE, , , ,21800A,VC,UNCONTROLLED INTERSECTIONYIELD TO FIRST VEHICLE WITHIN,0,0,MISDEMEANOR,
15559,185598,7/22/18 16:50,521,1300, ,IMPERIAL,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15560,185624,7/22/18 17:05,526,1400, ,01ST,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,6,0,,
15561,185666,7/22/18 18:25,232,11300, ,CARMEL MTN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15562,185595,7/22/18 18:28,315,8300, ,STATION VILLAGE,LANE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,
15563,186135,7/22/18 20:00,523,800, ,05TH,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15564,185600,7/22/18 21:00,242,11100, ,CALLE DARIO, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15565,185564,7/22/18 21:49,326,5700, ,ADAMS,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,,
15566,185752,7/22/18 22:30,721,700, ,18TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,
15567,185616,7/22/18 23:55,613,4500, ,WEST POINT LOMA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,
15568,185606,7/23/18 0:01,324,6600, ,SOARING,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,
15569,185649,7/23/18 6:50,517,1800, ,BROADWAY, , , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,2,0,,
